customer_id,customer_name,email,phone_number,account_number,date_of_birth,gender,account_type,account_open_date,account_age_days,nationality,country,city,address,occupation,annual_income,kyc_status,customer_risk_rating,previous_fraud_flag,fraud_incident_count,created_at,updated_at
CUST_1b50aad0eba646128c0b29e5a6f1ce2b,Jaime Miller,jesse07@example.net,9135053494197,GB89DKWP55716632824630,2002-08-06,Male,Premium,2022-10-08,1342,Slovenia,Jersey,Lake Robertland,"635 Albert Tunnel Apt. 761, Bobberg, AR 41709",Training and development officer,46328.4,Verified,Low,False,0,2022-10-08 17:09:33.151865,2026-05-24 17:09:33.151865
CUST_e79d857a03584164b8a7cd9463ad1707,Kathryn Howard,dlarson@example.org,3360809010146,GB55XDBX39278888189304,1999-10-31,Prefer not to say,Business,2026-03-23,80,Ukraine,India,South Shawnaside,"785 Alison Spur Suite 690, Courtneyshire, MS 44288",Office manager,150651.36,Pending,Low,False,0,2026-03-23 17:09:33.152860,2026-06-10 17:09:33.152860
CUST_b0a13846a7b84aebada6c58c07299e8f,Caitlin Mendoza,smithstacy@example.net,2081472373564,GB27AOQH08306978999514,1969-01-12,Male,Premium,2026-03-05,98,Finland,New Caledonia,South Steven,"4906 Rose Stream Suite 751, Kathrynville, CO 56204",Industrial buyer,106879.65,Pending,Low,False,0,2026-03-05 17:09:33.153863,2026-05-23 17:09:33.153863
CUST_e1b709a4a63a4ac2a7a95f7453cac7b0,Gregory Lawson,lori34@example.org,8073920025856,GB12KYZG37773031678719,1998-09-16,Prefer not to say,Savings,2024-06-14,727,Central African Republic,Taiwan,Rodriguezport,"12402 Moses Highway, Manuelton, MA 39270",Therapeutic radiographer,178898.71,Verified,Low,False,0,2024-06-14 17:09:33.153863,2026-05-26 17:09:33.153863
CUST_f92687f56f6046e2896bafb7dabc3515,Natasha Johnson,ashleycrawford@example.net,3887246163034,GB31HQHY00091435294930,1978-11-26,Other,Checking,2021-09-15,1730,Puerto Rico,Rwanda,Danielshire,"4662 Steele Knolls Apt. 896, East Matthew, NV 43401",Operations geologist,161410.41,Verified,Low,False,0,2021-09-15 17:09:33.156028,2026-06-04 17:09:33.156028
CUST_2a3cd60b9c004ea3a6969ef0fa0ae201,Cameron Johnson,peggymitchell@example.com,7712515890418,GB51UFYQ05166608123927,1981-04-26,Male,Checking,2021-11-30,1654,Micronesia,French Polynesia,Toddton,"61527 Carr Village Suite 442, East Ernestview, UT 73288",Database administrator,86091.78,Verified,Low,False,0,2021-11-30 17:09:33.156028,2026-05-23 17:09:33.156028
CUST_139d082c9c634bbabcedec9d1b0fbd5f,Sara Lee,sanchezsteven@example.com,4503118026691,GB41IZDT39606104718911,2000-11-15,Female,Savings,2023-07-30,1047,Mozambique,Spain,Lake Leslie,"USNS Beasley, FPO AP 64228",Outdoor activities/education manager,185072.57,Failed,Low,False,0,2023-07-30 17:09:33.157040,2026-05-23 17:09:33.157040
CUST_dae6466a5268426eb47f0112249bc575,Paula Roberts,robinsonchristian@example.org,1811814051325,GB72UDOS04470856094067,1952-04-02,Male,Business,2026-03-16,87,French Polynesia,Panama,Roseland,"5645 Martinez Track, South Mark, NJ 79097",Geophysical data processor,118234.35,Verified,Low,False,0,2026-03-16 17:09:33.158040,2026-05-21 17:09:33.158040
CUST_afc6a5e90c88467f95888fe091c96937,Derek Walker,nbaker@example.net,0933913694126,GB80JCAM03267531805763,1951-05-28,Other,Business,2021-11-26,1658,Poland,Taiwan,North Anthonyside,"6125 Randy Loaf Suite 004, Robertshaven, MO 61302",Tour manager,172595.04,Verified,Low,False,0,2021-11-26 17:09:33.159067,2026-05-28 17:09:33.159067
CUST_cf98a2e16ce0414096da43b3bd96a430,Jamie Reid,william81@example.com,3610077017737,GB69KSJT33078111719600,1964-05-12,Prefer not to say,Checking,2023-12-30,894,Nicaragua,Anguilla,North Joseph,"9674 Jesse Shores Suite 965, Shelbybury, OK 14774",Quantity surveyor,222606.21,Failed,Low,False,0,2023-12-30 17:09:33.160050,2026-05-23 17:09:33.160050
CUST_64f897ce6f2048d88133d222e67ca917,Monica Ward,walterkatherine@example.com,6653619773173,GB15SJYN24872385865392,2004-05-10,Prefer not to say,Premium,2021-08-31,1745,Lesotho,Palestinian Territory,Tranland,"49317 Alexander Bypass, Smithstad, OH 84529",Chiropractor,235547.47,Failed,Medium,False,0,2021-08-31 17:09:33.162393,2026-05-14 17:09:33.162393
CUST_c1442ce2fa624462ac6e9d8889b35469,Samantha Ford,davidlove@example.com,5069893546463,GB36SRWT70145570393427,1992-10-11,Prefer not to say,Savings,2025-07-03,343,Tajikistan,Bolivia,Sandersshire,"Unit 5529 Box 0509, DPO AE 51544",Astronomer,140122.0,Verified,Low,False,0,2025-07-03 17:09:33.162919,2026-06-06 17:09:33.162919
CUST_e02742add7434591bec6d18846f27515,Bobby Mullen,contreraskara@example.org,6161973844981,GB93ECHA08823846990867,1954-02-21,Other,Business,2021-07-02,1805,Congo,Peru,North Bryan,"7365 Hardy Cliff, East Vanessa, WI 70009",Sports development officer,114359.86,Verified,Medium,False,0,2021-07-02 17:09:33.163931,2026-06-04 17:09:33.163931
CUST_a40584dcee274cda9c051c04ab98e7bb,Alisha Lewis,foxtracey@example.com,7613023641693,GB32NQGK99167640323919,1995-05-27,Other,Premium,2022-08-07,1404,Denmark,Palestinian Territory,West Donald,"PSC 2671, Box 2693, APO AA 76938",Gaffer,168589.81,Verified,Medium,False,0,2022-08-07 17:09:33.164928,2026-05-22 17:09:33.164928
CUST_06ca4a8998d6489392c87977344c0a83,Scott Mayer,jackson96@example.com,4843686811143,GB43HBNI09805877155590,1997-11-26,Female,Savings,2026-04-08,64,Northern Mariana Islands,United States of America,Haleburgh,"025 Hailey Brook Suite 637, North Robert, FM 95459",Occupational psychologist,54491.32,Verified,Low,False,0,2026-04-08 17:09:33.164928,2026-05-16 17:09:33.164928
CUST_62ec7afd121b41c7b0243e4cbe897872,Cindy Lee,charles02@example.net,5999773793957,GB19SKYL19247411173670,1960-04-21,Prefer not to say,Business,2024-10-20,599,Russian Federation,Marshall Islands,Hernandezstad,"1125 Cross Estates Apt. 300, West Raymondbury, AZ 97902",Rural practice surveyor,148759.75,Pending,Low,False,0,2024-10-20 17:09:33.165927,2026-05-21 17:09:33.165927
CUST_e91d1f50e2c745f7bbc1064ab9dcca2a,Carol King,williamwalker@example.org,0788312736548,GB15LEFA72019708428741,1975-03-04,Female,Checking,2022-09-07,1373,Pitcairn Islands,Saint Barthelemy,South Christie,"651 Colleen Street, Michaelland, TX 93480",Advertising account executive,82723.75,Verified,Low,False,0,2022-09-07 17:09:33.165927,2026-05-16 17:09:33.165927
CUST_2a41b30de7c24d028a23fdf28aeeb6a0,Stacey Johnson,montgomeryhaley@example.com,2623003607223,GB73KBEX83034243753916,1997-09-02,Female,Savings,2021-08-05,1771,Montserrat,Cambodia,Port Catherinechester,"66968 Acosta Inlet, East Jamietown, KS 49497",Health promotion specialist,241670.98,Pending,Low,False,0,2021-08-05 17:09:33.166929,2026-06-09 17:09:33.166929
CUST_144cefcb801141279dfd2327f2192883,Albert Garcia,dbaker@example.org,8445801517642,GB32SNWF80924115050969,1984-06-11,Male,Premium,2023-08-04,1042,Romania,Israel,Lake Jenniferborough,"552 Heather Dale, West Wesleyside, ID 60273","Producer, television/film/video",158367.94,Verified,Low,False,0,2023-08-04 17:09:33.167932,2026-05-13 17:09:33.167932
CUST_bde71a7188a2435ab8de283390034db7,Thomas Singh,tyler62@example.com,9501115255862,GB85OOWR88260317489030,1962-10-11,Male,Business,2024-01-10,883,United States of America,Guinea-Bissau,Lake Katherinefort,"42293 Bernard Isle Suite 592, West Jillstad, OK 53816",Probation officer,236927.29,Verified,Low,False,0,2024-01-10 17:09:33.168943,2026-06-07 17:09:33.168943
CUST_4043ed8e89154285bc4597d8006894d7,Kyle Haas,rodriguezjacob@example.com,0457627451160,GB85RSLQ97015221336896,1949-07-30,Male,Premium,2024-03-03,830,Albania,United States Virgin Islands,West Stephen,"89899 Adrian Park, Peterville, WA 15814",Fine artist,134183.75,Verified,Low,False,0,2024-03-03 17:09:33.169931,2026-05-22 17:09:33.169931
CUST_eef469f9636743bc907c079f96b9ceb3,Margaret Ray,stevenschultz@example.com,0338788528589,GB24QMQU18439763090073,1979-03-24,Other,Premium,2026-04-22,50,Namibia,Finland,Kimberlymouth,"4107 Perkins Village Apt. 626, Justinbury, ME 59735",Marine scientist,211436.86,Pending,Medium,False,0,2026-04-22 17:09:33.170442,2026-05-18 17:09:33.170442
CUST_dedac48447994c0b944f55e3cfdb378c,James Zuniga,john98@example.org,9079965857837,GB74KNVZ81678434073071,2000-04-25,Prefer not to say,Checking,2026-04-09,63,Poland,Tajikistan,Owensfurt,"0078 Paul Estate, East James, VT 66174",IT technical support officer,53183.92,Verified,Low,False,0,2026-04-09 17:09:33.170442,2026-06-02 17:09:33.170442
CUST_124af65d6bd949999b97f9432dbd694b,Tanner Ortiz,david85@example.net,2312653273551,GB73JTOE49032234771469,1967-11-18,Other,Savings,2023-11-04,950,Turks and Caicos Islands,Antigua and Barbuda,Lake Michael,"20061 King Fields Suite 445, Laurenfurt, DE 21487",Clinical cytogeneticist,132782.47,Verified,Medium,False,0,2023-11-04 17:09:33.172109,2026-06-07 17:09:33.172109
CUST_3942af6497a24354908ee6a6dc67128a,Tammy Harper,timoconnor@example.org,5076122283056,GB38JJNR53045555950263,1993-06-19,Prefer not to say,Business,2026-02-15,116,Grenada,Japan,South Tyroneside,"32763 Jose View Suite 008, Lake Judy, IA 52970",Systems developer,177029.84,Verified,Low,False,0,2026-02-15 17:09:33.172109,2026-05-30 17:09:33.172109
CUST_a71b218ae466412bac226171704af8dd,Victoria Conley,kwu@example.org,2209755061790,GB34NUOA15120039344907,1975-02-21,Other,Premium,2024-08-24,656,Netherlands Antilles,Lebanon,North Patrick,"339 Joy Estate, Loganberg, DE 00821",Leisure centre manager,24847.07,Failed,Low,False,0,2024-08-24 17:09:33.173115,2026-05-15 17:09:33.173115
CUST_6a5dd40bc8dc405f962e8542b36a6df4,Bradley Thompson,dwilliams@example.net,2837742705498,GB25KPXR87282063228012,1974-02-12,Male,Checking,2023-05-07,1131,Morocco,Micronesia,West Jonathanchester,"47609 Cardenas View Apt. 647, Lake Courtney, PW 45411","Editor, film/video",78186.07,Pending,Low,False,0,2023-05-07 17:09:33.173115,2026-05-21 17:09:33.173115
CUST_469c1a842ab04f1ca4ec351d5d2b91d7,Jesse Owens,taylor88@example.com,7094657770612,GB16TQQT72842680928261,1993-08-01,Other,Savings,2024-07-08,703,Norway,Saudi Arabia,Scottmouth,"71860 Hughes Stravenue Suite 880, North Hannah, SD 53115",Multimedia specialist,143029.46,Verified,Low,False,0,2024-07-08 17:09:33.174115,2026-05-29 17:09:33.174115
CUST_bfec7987bc254ff78db0788cbd5d249d,Dr. Laura Richardson MD,maguilar@example.org,4285354160199,GB30CTRV48087017086715,1957-01-18,Prefer not to say,Premium,2024-01-15,878,Armenia,Lesotho,Bankston,"43368 Dennis Ranch Suite 724, Millerton, MD 09331","Chemist, analytical",89204.27,Verified,High,True,3,2024-01-15 17:09:33.175117,2026-06-04 17:09:33.175117
CUST_12339384005b4c9281cb86fa09088842,Laura Smith,gwilliams@example.com,0205025497239,GB91FBCA29759974753965,1985-12-06,Female,Business,2021-09-26,1719,Tonga,San Marino,Goodmanview,"2694 Brian Corner, Mitchellstad, WI 94715","Engineer, mining",165211.12,Pending,Low,False,0,2021-09-26 17:09:33.175117,2026-06-02 17:09:33.175117
CUST_13a5d35b8a96412699b276079dfa7c98,Todd Buchanan,christopher33@example.com,7669976816085,GB06KPYC74905849688144,1985-06-21,Prefer not to say,Business,2025-03-10,458,New Zealand,Antigua and Barbuda,East Stephaniemouth,"0574 Rivera Port, Clarkview, MN 32415",Investment analyst,189496.65,Verified,Medium,False,0,2025-03-10 17:09:33.176122,2026-05-28 17:09:33.176122
CUST_a679ba2b98334ebe9f8bd1c194a4303d,Nancy Rodriguez,davissydney@example.net,1846689859321,GB47HLSN18307348002264,1955-12-25,Male,Checking,2022-09-04,1376,Guatemala,Nicaragua,Batesberg,"8298 Morse Plaza Apt. 921, Thomasview, PA 96032","Solicitor, Scotland",180650.9,Failed,Low,False,0,2022-09-04 17:09:33.177117,2026-05-30 17:09:33.177117
CUST_b06636811a484d71ad7f35894e7c4bb4,James Phillips,selenamullen@example.com,7214617275804,GB29LZET26769889798877,1967-12-11,Other,Business,2023-10-28,957,French Polynesia,Fiji,Williammouth,"40192 Robert Alley, Sydneychester, HI 91645",Professor Emeritus,179898.32,Verified,Medium,False,0,2023-10-28 17:09:33.178626,2026-05-21 17:09:33.178626
CUST_967b2c3e518f4839beba0cc74026b03b,Amy Wolfe,johnhuang@example.net,1248447936561,GB08CLNR62230706594805,1961-03-27,Prefer not to say,Checking,2024-04-09,793,Bosnia and Herzegovina,Honduras,East Jasminemouth,"30372 Jones Loop Apt. 447, Robertland, AS 14281","Conservator, furniture",20707.43,Verified,Medium,False,0,2024-04-09 17:09:33.180150,2026-06-01 17:09:33.180150
CUST_c7d6cc7b0cf949168533bb978d8828c6,Michael Vasquez,angelafreeman@example.org,6154598586635,GB13NKWJ18028825212886,1974-11-23,Male,Savings,2022-02-02,1590,Myanmar,Armenia,Maryview,"88284 Stephenson Isle Apt. 031, Port Emily, GU 81358","Sound technician, broadcasting/film/video",56299.16,Failed,Medium,False,0,2022-02-02 17:09:33.181157,2026-05-17 17:09:33.181157
CUST_2e1917f4c4014cef916350423adc6f9e,Julia Sparks,jasonmoore@example.org,6686427786268,GB94WVYK27287603208778,1960-11-08,Female,Business,2026-03-01,102,Switzerland,Ethiopia,Bookertown,"45573 Macdonald Extensions, Lake David, AS 59865",Restaurant manager,202307.73,Verified,Low,False,0,2026-03-01 17:09:33.182156,2026-05-26 17:09:33.182156
CUST_484d6c50688247f1986f6bb08b1a164f,Gary Morgan,janice73@example.org,7322857042402,GB17KKKJ68939770411678,1982-01-06,Female,Premium,2021-10-01,1714,Timor-Leste,Zimbabwe,West Kristinachester,"7386 James Branch Suite 484, Porterbury, IL 25065","Editor, magazine features",59900.18,Failed,Low,False,0,2021-10-01 17:09:33.182156,2026-05-16 17:09:33.182156
CUST_8324b80beafc4aa3afff61df7776844c,Carla Stephens,michael77@example.org,6239459942640,GB08PNAU89530120339801,1961-11-12,Male,Business,2022-01-15,1608,Saint Helena,Yemen,Davisfurt,"56890 Vance Plaza, North Ambertown, DE 48470",Engineering geologist,104547.9,Pending,Low,False,0,2022-01-15 17:09:33.183162,2026-05-15 17:09:33.183162
CUST_d11b3a1f0fb041dbbb302af2ba72ae66,Ryan Gonzalez,iellis@example.net,7287156596957,GB58WSVJ57595995505536,1954-07-24,Female,Savings,2023-03-14,1185,Mongolia,Russian Federation,South Dannyhaven,"83952 Anderson Walk Suite 207, Port Katherine, MO 85712",Intelligence analyst,238065.12,Failed,Medium,False,0,2023-03-14 17:09:33.183162,2026-05-22 17:09:33.183162
CUST_53251475ab2d44e5bc9e8aca5c4b9b8f,Lisa Mckinney,evansrebecca@example.com,4520302769473,GB98AQXY82403532124402,1985-02-05,Male,Business,2022-04-05,1528,Cook Islands,Sierra Leone,Halltown,"18052 Mendoza Island, Lake Anthonyfort, PA 33646",Chartered management accountant,65601.23,Verified,Low,False,0,2022-04-05 17:09:33.184161,2026-05-29 17:09:33.184161
CUST_dbd6d1d565d448d491cf8c3422707192,Mary Strong,kevin01@example.net,1343485713399,GB31NWFO68612734211202,1987-08-01,Other,Checking,2022-08-07,1404,Benin,Turks and Caicos Islands,New Christopher,"9480 Christine Rapids, New Amyhaven, VT 09706",Technical sales engineer,40484.09,Verified,Low,False,0,2022-08-07 17:09:33.185168,2026-05-23 17:09:33.185168
CUST_b1e00cba15f54dc59d9ec3a2426c4d9e,Elizabeth Ward,darylarmstrong@example.net,8213356831723,GB62YNUM70417103891918,1999-06-02,Prefer not to say,Business,2024-09-02,647,Serbia,Lesotho,Austintown,"03449 Jordan Park, West Patriciafort, WI 51729",Location manager,210269.21,Pending,Low,False,0,2024-09-02 17:09:33.185168,2026-06-03 17:09:33.185168
CUST_c5d328465b3649b1917ea8657b5ab64c,Kathleen Reed,michaelheath@example.com,3163160378110,GB40KYWY70399630667005,1985-11-07,Female,Premium,2021-12-07,1647,New Caledonia,Fiji,Sloanfurt,"233 Brown Park, Lake Erinhaven, GU 01667",Aid worker,86231.25,Pending,Low,False,0,2021-12-07 17:09:33.186164,2026-06-06 17:09:33.186164
CUST_736d244f921b40c38cd93b8759f7daeb,Ana Douglas,lgonzalez@example.org,3065874488839,GB06UFHO59097228582585,1995-12-25,Female,Checking,2025-08-27,288,Falkland Islands (Malvinas),Guinea-Bissau,Yolandaville,"603 Stone Expressway, South Tyler, OH 27526",Sports development officer,248897.71,Verified,Medium,False,0,2025-08-27 17:09:33.187824,2026-05-20 17:09:33.187824
CUST_6527945f47f34cefba7903da87416cf1,Shawn Randall,dustinallen@example.org,4364758466486,GB75XPWI16371206317552,1984-07-29,Female,Business,2025-08-07,308,Kenya,Liberia,Johnsonview,"81144 Mitchell Fall Apt. 436, North Robertfurt, DE 13867",Information systems manager,202266.61,Verified,Low,False,0,2025-08-07 17:09:33.187824,2026-06-02 17:09:33.187824
CUST_f46c0fc0476b45e780db2b9e1cf57c65,Shannon Rich,daviscathy@example.com,5554654268368,GB77YIYH77140344545956,1999-01-23,Prefer not to say,Checking,2024-09-23,626,Jamaica,Antarctica (the territory South of 60 deg S),East Victorialand,"227 Stephanie Pike Suite 974, Lake Corey, PR 95761","Producer, television/film/video",105016.68,Pending,Low,False,0,2024-09-23 17:09:33.189342,2026-06-10 17:09:33.189342
CUST_6e7136ad5a674607bd1ec8f73875e133,Joseph Nichols,dunlapmark@example.net,0934099165081,GB26CGNZ40348484377006,1957-03-12,Other,Business,2023-03-17,1182,Sudan,Libyan Arab Jamahiriya,Jennifershire,"2954 Austin Loaf, Johnstonport, DC 11582",Publishing copy,177976.06,Pending,Medium,False,0,2023-03-17 17:09:33.189860,2026-05-28 17:09:33.189860
CUST_1f57e30a9b5445f78515e064554b8fa3,Bianca Cooper,coffeydaniel@example.net,7344794592351,GB98NWGR32648971001707,1983-04-17,Other,Savings,2024-06-12,729,Yemen,Bosnia and Herzegovina,Lake Jennifer,"6130 Sawyer Tunnel Suite 841, Glennbury, MD 94038",Make,41914.27,Verified,Low,False,0,2024-06-12 17:09:33.189860,2026-05-31 17:09:33.189860
CUST_c2bad152beed46169fd13104e279ea4c,Stacy Mcclain,daniellewebb@example.net,5679813026564,GB62UOWP11588218708941,1994-07-17,Prefer not to say,Premium,2022-09-18,1362,Vietnam,Afghanistan,Lunaville,"14644 Marquez Common Apt. 983, Port Barbarastad, AS 40272",Drilling engineer,249250.07,Failed,Medium,False,0,2022-09-18 17:09:33.190872,2026-05-18 17:09:33.190872
CUST_8b6db2d4b777452082926475f6196cb3,Katherine Moyer,tara23@example.com,4877007881253,GB20FKDF18082267990966,1973-06-22,Male,Premium,2024-01-04,889,Saint Lucia,Andorra,New Russell,"PSC 3839, Box 5716, APO AA 53258",Senior tax professional/tax inspector,136044.66,Pending,Low,False,0,2024-01-04 17:09:33.190872,2026-05-29 17:09:33.190872
CUST_f1e43a60f98f43a1b44e276a8f339abc,Patricia Smith,lopezvictoria@example.com,9070378088669,GB55HFBP09834849267487,2004-04-27,Female,Savings,2022-07-30,1412,Ireland,Vietnam,New Robert,"4565 Anderson Mountains Suite 541, New Dakota, OR 36080",Research scientist (physical sciences),153511.99,Verified,Low,False,0,2022-07-30 17:09:33.191870,2026-05-25 17:09:33.191870
CUST_ec9657eee9d74cbc8f2daecc683e70c1,April Calhoun,leematthew@example.org,0262693032645,GB87FLOH30907406351685,1955-06-03,Other,Business,2025-06-29,347,Oman,Canada,Stevenfort,"8379 Bryan Union, Maryborough, MO 95309",Orthoptist,50341.49,Verified,Medium,False,0,2025-06-29 17:09:33.192866,2026-05-25 17:09:33.192866
CUST_b20ec539f95947d59cda5edf418acb45,Johnathan Hall,xmoore@example.net,7237225931033,GB71WPYX00894234037043,1958-06-12,Other,Savings,2023-03-20,1179,Djibouti,Tuvalu,Lake David,"456 David Rue, Macdonaldtown, KY 61415",English as a foreign language teacher,92052.01,Verified,Low,False,0,2023-03-20 17:09:33.192866,2026-05-14 17:09:33.192866
CUST_ad7c346a7ebb4a1089c34541a2d6235a,Joseph Page,karen17@example.com,8064554421578,GB39ZHOT26405327396885,1987-05-31,Other,Premium,2025-03-07,461,Costa Rica,Estonia,New Victoria,"97997 Erica Common, Andrewburgh, CT 78339","Sales professional, IT",233034.52,Verified,Low,False,0,2025-03-07 17:09:33.192866,2026-05-22 17:09:33.192866
CUST_3838a5908e45442787363e75d20c849f,Samantha Fisher,lauren10@example.org,0666860673476,GB35PCJS98632895910385,1958-01-17,Other,Premium,2024-08-15,665,Georgia,Cameroon,Jamesberg,"637 Harris Springs Suite 399, Christinaport, AL 26854","Surveyor, commercial/residential",120228.33,Verified,Low,False,0,2024-08-15 17:09:33.194376,2026-05-18 17:09:33.194376
CUST_b1ea6014fd544649a479509895f05554,Richard Mitchell,ryan53@example.org,0873002102736,GB51VMHV25673223487493,1986-03-01,Female,Business,2026-03-24,79,Bahrain,Japan,Smithville,"048 Foster Stream, Lake Scottberg, MT 41073",Industrial buyer,32241.1,Verified,Low,False,0,2026-03-24 17:09:33.195388,2026-06-03 17:09:33.195388
CUST_c280301a02054fa083dc7ba8e98ff6c3,Kristin Duncan,elizabethpalmer@example.net,4176090937164,GB32YWVV58104573466944,2007-08-26,Prefer not to say,Premium,2025-03-30,438,Lithuania,Somalia,Lake Susan,"052 Donna Loaf Suite 518, South Amy, MH 40208","Production assistant, television",57617.64,Pending,Low,False,0,2025-03-30 17:09:33.196383,2026-06-07 17:09:33.196383
CUST_4de8c86c71c6422f9b2108e72c19cac0,Joseph Molina,tiffanyhill@example.com,0968593806250,GB57EHBQ99646924343548,1973-01-18,Prefer not to say,Savings,2025-03-15,453,Nepal,Greenland,North Jacob,"0387 Adam Plains Apt. 354, Howellfurt, NE 00591",Hydrographic surveyor,121549.53,Failed,Low,False,0,2025-03-15 17:09:33.196383,2026-05-27 17:09:33.196383
CUST_13753766bb5a489eaa43f7d4f708a8c9,James Alexander,ljordan@example.org,6122150396558,GB64ZNWQ19004158933352,2002-12-13,Female,Savings,2021-12-09,1645,Mayotte,Israel,Smithbury,"002 Floyd Orchard Apt. 801, North Jackport, AS 46876","Psychologist, occupational",100408.99,Verified,Low,False,0,2021-12-09 17:09:33.197893,2026-06-05 17:09:33.197893
CUST_e3220f9dd33d42df9e84324f7c971eab,Anna Brooks,cruzrobin@example.org,9991365055191,GB69VXZS39687186717080,1989-02-17,Other,Checking,2022-03-31,1533,Georgia,New Zealand,New Melissa,"71961 Sydney Forges Apt. 213, Barbaraburgh, DC 06017","Surveyor, quantity",154215.9,Verified,Medium,False,0,2022-03-31 17:09:33.197893,2026-05-17 17:09:33.197893
CUST_e24f27fc372f405d8afbdfd9c319d1b5,Anthony Braun,timothylowe@example.com,5885627480661,GB92CWFN20306951657121,1953-06-18,Prefer not to say,Savings,2023-09-11,1004,Micronesia,Jersey,Port Dawnside,"239 James Falls, Michaelhaven, WI 65423",Telecommunications researcher,76616.21,Pending,Medium,False,0,2023-09-11 17:09:33.198905,2026-06-07 17:09:33.198905
CUST_9180f5505bbf45eca226aa44db589e7f,Richard Walker,lisa59@example.com,0961968045052,GB28CCEY03608164180446,2002-08-05,Male,Premium,2022-08-05,1406,Armenia,Turkey,Lake Cherylville,"6954 Knight Knoll, Port Richardshire, TX 97520",Learning mentor,176701.84,Verified,Low,False,0,2022-08-05 17:09:33.199903,2026-05-30 17:09:33.199903
CUST_a34e2a249a4940b78edc627e1abe9533,Ronald Schwartz,zbaker@example.com,9859074294142,GB70VTVA49577625384766,1986-08-07,Male,Premium,2025-09-15,269,Belize,Turkey,Jamesville,"2861 Hays Spring Suite 859, East Tammyfurt, DC 80291",Product designer,55368.36,Verified,Low,False,0,2025-09-15 17:09:33.200411,2026-05-15 17:09:33.200411
CUST_4b77a26604f54cbe93dcb2b14eb0d0dd,Peter Hughes,xgraham@example.org,9824689670165,GB56MFPX74021572312524,1957-08-23,Prefer not to say,Business,2024-09-27,622,Cook Islands,Guam,West Maria,"85894 Johns Mission, North Michael, PR 07915","Librarian, academic",164522.05,Verified,Medium,False,0,2024-09-27 17:09:33.200922,2026-05-20 17:09:33.200922
CUST_33a07c5dbeea429498a8755289242c02,Ian Dennis,marksaunders@example.org,8456059934232,GB94EXWW10912944314140,2000-05-22,Male,Business,2022-09-19,1361,United Kingdom,Mauritania,Huntview,"779 Hannah Hollow, Port Edgarville, NE 70087",Data processing manager,94730.56,Failed,High,True,2,2022-09-19 17:09:33.200922,2026-06-04 17:09:33.200922
CUST_f53e4620842c461da6773091838dc732,Johnathan Bentley,shawdenise@example.org,2426578963558,GB79POJY52634888237254,1965-07-18,Other,Premium,2023-05-19,1119,San Marino,Colombia,Lake Marc,"8828 Mark Gateway, Matthewbury, OH 96998",Secretary/administrator,203573.8,Verified,Medium,False,0,2023-05-19 17:09:33.201936,2026-05-22 17:09:33.201936
CUST_7afcafed758f45cbacc2291a3e54f819,Kaitlyn Smith,scott76@example.com,0828874587120,GB62UPKG13685931526210,1978-02-27,Prefer not to say,Premium,2023-01-11,1247,Tajikistan,French Polynesia,West Kristyview,"61445 Brittany Ways, Velazquezstad, VT 60972",Insurance underwriter,60942.48,Pending,Low,False,0,2023-01-11 17:09:33.202932,2026-06-10 17:09:33.202932
CUST_0d67bb4c06874b5ba306278e015aa49f,Cindy Larson,hdavis@example.net,3334972969701,GB60AYBX34344997585861,1995-05-15,Female,Business,2023-09-30,985,Marshall Islands,Malta,Port Sarahhaven,"59927 Robinson Mews, New David, MH 38310",Television production assistant,199283.29,Verified,Medium,False,0,2023-09-30 17:09:33.203535,2026-05-17 17:09:33.203535
CUST_cc6c240032ed4d849c6c55ce9a9f6bf3,Christine Wilson,jacobpitts@example.com,8070473148368,GB88OJOP74070366656007,1971-02-20,Female,Savings,2021-10-27,1688,Saint Barthelemy,Burundi,Port Victoria,"82193 Grimes Plain, South Angela, KS 58220",Contracting civil engineer,88665.73,Pending,Medium,False,0,2021-10-27 17:09:33.203535,2026-05-16 17:09:33.203535
CUST_9b1bfc79ace14a3cb91e0bc41e6298a4,Richard George,melissaescobar@example.net,9692066604853,GB98DFGI43584981184651,1955-12-04,Female,Premium,2025-01-25,502,Eritrea,Cocos (Keeling) Islands,North Moniquebury,"0483 King Pines, North Hannahmouth, OR 46325",Medical illustrator,173069.67,Verified,Medium,False,0,2025-01-25 17:09:33.204543,2026-06-04 17:09:33.204543
CUST_f61a57f8e5f745bbaa83e6e5bdf6f65d,Michelle Armstrong,garrett93@example.com,1363659727676,GB25QPPP59358613417491,1985-03-28,Prefer not to say,Business,2026-02-20,111,Guatemala,Cyprus,New Deniseport,"33990 Atkinson Crescent Suite 001, North Jeffreyville, MA 40864",Secondary school teacher,81750.26,Failed,Low,False,0,2026-02-20 17:09:33.205543,2026-06-08 17:09:33.205543
CUST_ba23c2284b954e51b8071b3864237921,Clifford Gonzalez,victor21@example.com,1086164790499,GB95CKPH80679967367209,1991-06-01,Other,Checking,2021-06-10,1827,India,British Indian Ocean Territory (Chagos Archipelago),Port Howardborough,"3205 Bradley Mill Apt. 459, Garciastad, MN 89895","Producer, radio",119844.36,Pending,Low,False,0,2021-06-10 17:09:33.206049,2026-06-09 17:09:33.206049
