entity_id,entity_name,entity_type,country,sanction_source,sanction_category,reason_for_sanction,risk_level,pep_flag,fraudster_flag,blacklist_flag,regulatory_reference,effective_date,expiry_date,status,created_at,updated_at
SANC_a0d95a63158548cca9b83f0e4fe77a70,Trevor Foley,Organization,Czech Republic,OFAC,Cyber Crime,Wonder happen top population.,Critical,True,False,True,REG-2025-598,2023-11-26,2025-10-06,Active,2026-02-08 17:09:32.560159,2026-05-13 17:09:32.560159
SANC_3f2babfb406447b2a0c76daf18d17706,Colton Martinez,Vessel,Bouvet Island (Bouvetoya),OFAC,Narcotics,Begin deep police wife anything four writer.,Critical,True,True,True,REG-2023-396,2023-07-28,2024-08-03,Active,2025-06-22 17:09:32.560665,2026-03-07 17:09:32.560665
SANC_424cd44833c3463c88b7c84739defa7c,Andrea Hubbard,Individual,Uganda,EU,Cyber Crime,Only spend do similar small.,High,False,True,True,REG-2024-119,2025-02-11,2026-05-01,Active,2025-09-24 17:09:32.560665,2026-03-29 17:09:32.560665
SANC_aca0f3c5f8644713a4d265355b1116c4,Scott Thomas,Organization,Russia,UKHM,Cyber Crime,Music sometimes body term.,High,False,True,True,REG-2023-275,2024-09-15,2027-06-09,Active,2025-07-11 17:09:32.560665,2026-03-14 17:09:32.560665
SANC_4e4a3bc099944f8190f0c88d06c8a290,Howard and Sons,Individual,Mayotte,OFAC,Narcotics,Food company appear score moment second live sing.,Critical,False,True,True,REG-2024-991,2023-09-21,2025-09-02,Active,2025-11-10 17:09:32.561780,2026-04-29 17:09:32.561780
SANC_cbd4f709255e47a699492ebfddf12f54,"Rodriguez, Gordon and Dougherty",Individual,Jamaica,OFAC,Narcotics,Road training probably.,Critical,False,True,True,REG-2022-205,2024-07-13,,Active,2025-11-22 17:09:32.561780,2026-05-19 17:09:32.561780
SANC_bdaf572388db44599db3b7c828a4513f,Schneider-Johnson,Vessel,Anguilla,EU,Regime Sanctions,Suggest international blue Republican kitchen tonight focus.,Critical,False,False,True,REG-2023-254,2024-01-31,2026-05-25,Active,2025-07-20 17:09:32.561780,2026-03-22 17:09:32.561780
SANC_65923147b4d34f97a2ac4f7d05bd1d6c,Donald Schultz,Organization,Antarctica (the territory South of 60 deg S),OFAC,Cyber Crime,Republican herself our far measure involve soldier.,High,False,False,True,REG-2024-138,2023-10-04,,Active,2025-10-08 17:09:32.561780,2026-06-01 17:09:32.561780
SANC_799ee97e448e44b7996cafce27085aab,"Curtis, Mack and Le",Individual,Bermuda,UKHM,Regime Sanctions,Involve thousand including still human.,High,False,True,True,REG-2023-719,2023-09-07,2025-02-07,Active,2026-01-31 17:09:32.562786,2026-04-14 17:09:32.562786
SANC_e21ab3d2fe6a484da4349429f8c2f4c0,Jeffery Ortega,Organization,Russia,OFAC,Narcotics,Well rather listen before be it.,High,True,False,True,REG-2024-636,2024-12-28,2026-06-08,Active,2025-08-29 17:09:32.562786,2026-04-24 17:09:32.562786
SANC_ec3199fb338e4b94b2c50b4d7b3e5eb8,"Watson, Anderson and Brown",Organization,Mayotte,UN,Terrorism Financing,No prove improve them wait institution trouble.,Critical,True,False,True,REG-2021-671,2025-01-09,2026-10-26,Active,2025-10-25 17:09:32.563790,2026-03-10 17:09:32.563790
SANC_b9a4e1b1b3494f61972ba9db8ce955f9,Burke-Bell,Vessel,Falkland Islands (Malvinas),UN,Terrorism Financing,Medical choice lot suggest glass news boy.,High,False,False,True,REG-2024-232,2023-07-20,2024-10-13,Active,2025-09-26 17:09:32.563790,2026-03-31 17:09:32.563790
SANC_1af45c04bdf24c90947c4fd4b53ca270,Renee Bruce,Organization,Falkland Islands (Malvinas),OFAC,Regime Sanctions,Party poor ago upon stop environment Congress reflect.,Critical,True,False,True,REG-2023-284,2024-01-13,2025-12-27,Active,2025-02-04 17:09:32.563790,2026-04-09 17:09:32.563790
SANC_e5c568b5a75f43faaf6fe531e5ae3f9b,Heather White,Individual,Falkland Islands (Malvinas),OFAC,Cyber Crime,Not husband center plan.,High,True,False,True,REG-2025-234,2024-02-05,2025-07-11,Active,2025-12-10 17:09:32.563790,2026-05-18 17:09:32.563790
SANC_573ec585a7d44165a912cef539966c85,Reese and Sons,Vessel,Ecuador,UKHM,Terrorism Financing,Information game have return since nothing.,Critical,False,True,True,REG-2024-725,2023-07-04,,Active,2025-02-13 17:09:32.563790,2026-04-14 17:09:32.563790
SANC_921d4666129d40bd9ed0f1868f3a9d0a,Brittney Webster,Individual,Bosnia and Herzegovina,UKHM,Narcotics,Purpose evening product.,Critical,False,False,True,REG-2023-896,2023-08-15,2026-02-05,Active,2025-08-01 17:09:32.563790,2026-05-21 17:09:32.563790
SANC_bc946eb585f44292bbc5515efbaff6c2,"Ramos, Nelson and Fischer",Vessel,Falkland Islands (Malvinas),UN,Terrorism Financing,Generation book question or.,Critical,False,True,True,REG-2025-971,2024-06-22,,Active,2026-01-20 17:09:32.564789,2026-03-05 17:09:32.564789
SANC_8d4673082fb940dcbdf6bce0292f194d,Amber Foster,Organization,Jamaica,EU,Regime Sanctions,Area daughter war should share face build market.,High,True,False,True,REG-2023-127,2024-07-24,2026-09-02,Active,2025-06-19 17:09:32.564789,2026-04-24 17:09:32.564789
SANC_7c551517d79b468d8b5bbc1fc47797cb,James Padilla,Individual,Saint Vincent and the Grenadines,EU,Terrorism Financing,Next property government however score job least.,Critical,True,False,True,REG-2022-240,2024-05-10,,Active,2025-07-05 17:09:32.564789,2026-03-13 17:09:32.564789
SANC_0f525dede37648c0b6989106804e854a,Johnston-Berry,Vessel,Nauru,UKHM,Terrorism Financing,Face if whom commercial way least.,High,True,False,True,REG-2022-955,2023-08-10,,Active,2025-02-24 17:09:32.564789,2026-03-25 17:09:32.564789
SANC_ce214298e8ce48aaa4f9928df98e96c0,Davis-Richard,Individual,Bosnia and Herzegovina,EU,Cyber Crime,Job hundred bad that second.,High,True,True,True,REG-2024-754,2024-11-27,2027-03-10,Active,2026-01-30 17:09:32.564789,2026-05-27 17:09:32.564789
SANC_0e2085ce8acc43a58c01424cac5a1774,Maxwell-Jones,Organization,Bermuda,OFAC,Narcotics,Most create simply go.,High,False,False,True,REG-2021-729,2023-11-30,2026-07-06,Active,2025-08-02 17:09:32.565790,2026-05-18 17:09:32.565790
SANC_2bf5b137758f400989928672da47fd92,"Briggs, Young and Thomas",Individual,Jamaica,UN,Terrorism Financing,Community check service away week.,High,False,False,True,REG-2021-750,2025-03-08,2027-03-25,Active,2025-10-25 17:09:32.565790,2026-03-07 17:09:32.565790
SANC_421be2198a684d1bbd1025f99510e6de,Paul Wolf MD,Individual,Saint Vincent and the Grenadines,EU,Terrorism Financing,Poor worry follow wife firm key light.,Critical,True,True,True,REG-2023-659,2024-10-10,2027-07-30,Active,2025-12-04 17:09:32.565790,2026-03-15 17:09:32.565790
SANC_c474dee517004f969cda3572fcb8b1b3,Donald Brown,Vessel,Nauru,EU,Narcotics,Avoid left also hard expert popular within.,High,False,True,True,REG-2023-306,2024-10-13,,Active,2025-11-21 17:09:32.565790,2026-06-05 17:09:32.565790
SANC_f6eb374212cf460aa1233b02f312e2f8,Katie Ford,Organization,Jamaica,UKHM,Regime Sanctions,West school American training occur could painting.,Critical,True,True,True,REG-2023-465,2023-08-20,2024-10-06,Active,2025-04-02 17:09:32.565790,2026-04-29 17:09:32.565790
SANC_ab776bfff563402097e53dc7deab4ff5,Antonio Garcia,Organization,Mayotte,UKHM,Regime Sanctions,Word base position always remain yard.,Critical,False,True,True,REG-2024-808,2024-07-04,2026-12-17,Active,2025-10-18 17:09:32.566788,2026-05-31 17:09:32.566788
SANC_eef5f7daa10945faa79e1094eecc9aed,"Bishop, Cox and Hardin",Individual,Mayotte,EU,Cyber Crime,Impact full our smile positive at.,Critical,True,True,True,REG-2023-776,2024-07-22,,Active,2025-07-18 17:09:32.566788,2026-03-25 17:09:32.566788
SANC_91e5edc8cfad431d86b69b71bb87fd51,"Gregory, Mitchell and Cummings",Individual,Russia,UKHM,Cyber Crime,Their four old center glass whose recognize hot.,Critical,True,False,True,REG-2025-545,2023-08-23,,Active,2026-02-02 17:09:32.567298,2026-06-01 17:09:32.567298
SANC_736e4922665e48038b123b36a4a79096,"Hurley, Collins and Bennett",Organization,Saint Vincent and the Grenadines,EU,Terrorism Financing,Spend prove stock school rate money.,High,False,True,True,REG-2022-168,2024-09-15,,Active,2025-04-07 17:09:32.567804,2026-04-25 17:09:32.567804
SANC_06e0a3dde2b34e33b18033addb1f57cf,Katie Smith,Vessel,Bouvet Island (Bouvetoya),EU,Regime Sanctions,Congress degree way main difficult.,Critical,False,False,True,REG-2021-687,2024-10-24,,Active,2025-08-28 17:09:32.568430,2026-04-21 17:09:32.568430
SANC_44bb3c9e4bc342b5aaa94fcc50fc8028,Edward French,Organization,Burundi,OFAC,Terrorism Financing,Side strong this also from short capital.,High,False,False,True,REG-2025-220,2023-09-25,,Active,2025-10-21 17:09:32.568430,2026-03-12 17:09:32.568430
SANC_6bdb5849e478417e9e514478876672f2,Christopher Schwartz,Vessel,Bosnia and Herzegovina,UKHM,Narcotics,Speak close join improve put down know expect.,High,True,True,True,REG-2024-276,2024-03-29,2026-06-27,Active,2026-01-18 17:09:32.568430,2026-03-15 17:09:32.568430
SANC_c7baee86876746ef88d012cd6c363c88,Young-Allen,Organization,North Korea,UN,Terrorism Financing,Tough create question now key show sing.,Critical,False,True,True,REG-2022-912,2025-01-12,2026-08-29,Active,2025-12-31 17:09:32.569949,2026-05-16 17:09:32.569949
SANC_27fb89d4cb314ce3875410449d5ed615,"Barnes, Martin and Gonzalez",Individual,Nauru,OFAC,Cyber Crime,Catch economic political them never bill suffer surface.,Critical,False,True,True,REG-2025-188,2024-07-05,,Active,2025-08-12 17:09:32.570468,2026-03-11 17:09:32.570468
SANC_ecd1be6369b14d98a1a7c92f774e6b59,Hines LLC,Vessel,Mayotte,UKHM,Terrorism Financing,Town challenge join watch develop later glass.,High,False,True,True,REG-2024-577,2024-01-18,2026-01-04,Active,2025-12-28 17:09:32.570468,2026-04-01 17:09:32.570468
SANC_b803014bd3c74cf3af0ec5a5a2e69331,Brown-Shaw,Individual,Falkland Islands (Malvinas),UKHM,Terrorism Financing,History bank different five between.,High,True,False,True,REG-2022-265,2023-07-01,2026-06-26,Active,2025-11-08 17:09:32.570468,2026-04-27 17:09:32.570468
SANC_4bff6e11667d46a7851241a3f075c613,"Rogers, Thomas and Johnson",Vessel,Bosnia and Herzegovina,OFAC,Cyber Crime,Receive catch relationship large accept bad eight.,High,False,True,True,REG-2023-729,2024-12-17,2027-05-15,Active,2025-04-09 17:09:32.571475,2026-05-20 17:09:32.571475
SANC_7ba8978837e442ebae7ab22d346745c3,Dunn Ltd,Vessel,Falkland Islands (Malvinas),EU,Cyber Crime,Month book explain feeling answer information soldier lead.,High,True,True,True,REG-2021-756,2025-03-20,2026-12-16,Active,2025-04-04 17:09:32.571475,2026-05-15 17:09:32.571475
SANC_296d85a853244bfb8c5a89ac3d46337b,Carlson-Smith,Organization,Bermuda,OFAC,Regime Sanctions,Offer responsibility fact ability good number cost.,Critical,False,False,True,REG-2022-924,2023-09-05,2025-10-24,Active,2025-10-02 17:09:32.571475,2026-04-13 17:09:32.571475
SANC_a7b808f4bdb04505a79c919b7c5a8d15,William Jones,Individual,Ecuador,UKHM,Regime Sanctions,Name skill medical after them analysis hit.,Critical,False,True,True,REG-2023-721,2024-11-11,,Active,2025-03-01 17:09:32.572482,2026-05-01 17:09:32.572482
SANC_db3df3b934c7439e8f0bfb8743462aba,Burgess-Kelly,Organization,Uganda,EU,Cyber Crime,General run pick sign.,High,False,True,True,REG-2024-225,2024-03-26,,Active,2025-10-28 17:09:32.572482,2026-05-23 17:09:32.572482
SANC_b6c6ed6c98974e2db25a7aaad81397d1,Brandi Bell,Organization,Uganda,UKHM,Narcotics,Spend compare single let receive place.,High,False,False,True,REG-2022-881,2025-01-02,,Active,2025-06-13 17:09:32.572482,2026-04-12 17:09:32.572482
SANC_8a51a7572a5b4496a2174b6b3e976387,Mike Acevedo,Organization,Nauru,OFAC,Terrorism Financing,Fall analysis current.,Critical,False,True,True,REG-2022-697,2025-03-02,2026-04-22,Active,2025-10-10 17:09:32.573482,2026-04-08 17:09:32.573482
SANC_628c498ff98b42fd93e0180cebf27928,Mahoney-Robertson,Vessel,North Korea,UKHM,Cyber Crime,List already positive experience television answer pretty.,High,True,False,True,REG-2022-370,2023-07-13,2025-08-28,Active,2025-08-28 17:09:32.573482,2026-06-05 17:09:32.573482
SANC_32b7887a6d854971bf3c771646c9487f,Jacob Preston,Vessel,Antigua and Barbuda,EU,Cyber Crime,Thus hit wind many marriage under.,Critical,True,False,True,REG-2025-561,2024-01-09,2025-10-21,Active,2025-04-18 17:09:32.573482,2026-03-15 17:09:32.573482
SANC_fd9302afbacd4f0490e23c01471e0b2a,Owen-Acosta,Individual,Saint Vincent and the Grenadines,UKHM,Cyber Crime,Issue yet Congress family.,Critical,False,True,True,REG-2022-716,2024-07-18,2026-12-12,Active,2026-02-11 17:09:32.574482,2026-06-05 17:09:32.574482
SANC_97331b789de249cbbfbe4f42e356a18e,Matthew Parker,Vessel,Philippines,UKHM,Regime Sanctions,Response coach know language risk treatment past itself.,High,True,False,True,REG-2025-426,2023-08-29,,Active,2025-04-22 17:09:32.574482,2026-03-08 17:09:32.574482
SANC_820ec79aafea43a19cf8d84c6e05e4f2,Jones Ltd,Vessel,Philippines,UKHM,Cyber Crime,Guy song quickly well central parent.,Critical,True,False,True,REG-2023-789,2024-10-19,,Active,2025-08-02 17:09:32.574482,2026-03-28 17:09:32.574482
SANC_eba08b59c2844d6faa9fa4cc3a4a89fa,Cameron Young,Vessel,Russia,OFAC,Regime Sanctions,Gun we allow check last he.,Critical,True,True,True,REG-2025-591,2025-02-06,,Active,2025-04-15 17:09:32.575481,2026-03-10 17:09:32.575481
SANC_97a12793114e48df80b54d9124914480,Berry PLC,Organization,Falkland Islands (Malvinas),EU,Terrorism Financing,Huge power economic box save material.,High,True,True,True,REG-2024-421,2024-05-20,2026-07-16,Active,2025-03-15 17:09:32.575481,2026-05-15 17:09:32.575481
SANC_62242dc797004168a9bf46a0a3e68914,Autumn Hampton,Vessel,Nauru,OFAC,Narcotics,Democrat partner really your customer career available.,High,False,False,True,REG-2025-485,2024-04-06,2025-09-30,Active,2025-07-11 17:09:32.575481,2026-04-03 17:09:32.575481
SANC_9829deed96d34ce48ed22608c11dceee,Jill Miller,Organization,North Korea,UN,Regime Sanctions,Property remember nearly face feel church.,High,True,False,True,REG-2025-405,2023-10-23,,Active,2025-10-02 17:09:32.575481,2026-03-04 17:09:32.575481
SANC_4a4f1efcf64242b59239f69be4c6fd62,Marcia Leon,Individual,Russia,UKHM,Cyber Crime,Difference world society door management guess occur.,Critical,False,False,True,REG-2023-224,2024-12-13,2027-06-22,Active,2025-08-21 17:09:32.576486,2026-04-21 17:09:32.576486
SANC_7b8aa7f850be4f4d9b8d62d00bb7c0f0,"Anderson, Henson and Jones",Individual,Bosnia and Herzegovina,OFAC,Cyber Crime,Yourself rest moment shoulder statement available.,High,False,False,True,REG-2023-865,2024-06-08,2025-12-31,Active,2025-06-01 17:09:32.576486,2026-05-07 17:09:32.576486
SANC_ef726cfc91ef48fcbd83300d72e2b9b2,"Jones, Owens and Holmes",Vessel,Saint Pierre and Miquelon,EU,Terrorism Financing,There sister policy consider.,High,True,True,True,REG-2025-331,2024-02-12,2025-04-05,Active,2026-01-11 17:09:32.577194,2026-04-19 17:09:32.577194
SANC_4bf6b400db264c328aab5f53a816726e,Thomas Brown,Organization,Saint Vincent and the Grenadines,EU,Terrorism Financing,Million fight class various.,High,False,False,True,REG-2024-766,2023-09-19,,Active,2025-10-07 17:09:32.577194,2026-04-30 17:09:32.577194
SANC_d963c13befcf4443bb8ab7f141a602ef,Todd Jacobson,Individual,Anguilla,EU,Terrorism Financing,Economy play nearly by.,High,False,True,True,REG-2021-956,2023-12-03,2026-04-23,Active,2025-11-28 17:09:32.577194,2026-03-07 17:09:32.577194
SANC_97d4fadc3642487c83e3a6673b392cba,"Ferguson, Shaw and Jackson",Organization,Bouvet Island (Bouvetoya),OFAC,Cyber Crime,Child probably result painting successful nor stay agreement.,High,False,False,True,REG-2024-756,2024-02-01,2026-06-20,Active,2025-12-25 17:09:32.578200,2026-04-07 17:09:32.578200
SANC_c4bce9174a8f4444b0c830133ba18b5d,Patricia Baker,Individual,Saint Vincent and the Grenadines,UN,Narcotics,Short indicate police marriage phone.,Critical,False,True,True,REG-2021-854,2023-07-16,2025-05-13,Active,2025-05-17 17:09:32.578200,2026-03-16 17:09:32.578200
SANC_79c857c18a6d4869a15a072857cab80d,"Frye, Webb and Ballard",Individual,Bermuda,UKHM,Regime Sanctions,Father authority art keep machine daughter.,Critical,True,False,True,REG-2021-289,2024-01-21,2026-05-23,Active,2025-09-19 17:09:32.578200,2026-05-10 17:09:32.578200
SANC_0728d6d5a34943fabd6e46f89c0d7aed,Scott Flores,Organization,Burundi,UKHM,Cyber Crime,Wish candidate have no five letter.,Critical,False,True,True,REG-2023-769,2024-09-24,2026-05-23,Active,2026-01-31 17:09:32.578200,2026-03-17 17:09:32.578200
SANC_0fa0227e58984aa9a4fb02975f1fae51,Charles Williams,Organization,Ecuador,UKHM,Cyber Crime,Ten industry while total spend value.,High,False,False,True,REG-2025-326,2024-01-04,,Active,2025-12-25 17:09:32.578200,2026-04-10 17:09:32.578200
SANC_083c3984cb2c4a14912139aa1f8f3929,Phillip Jimenez,Vessel,Bermuda,UN,Regime Sanctions,Level these market bed hotel lead drive.,Critical,True,True,True,REG-2025-994,2024-12-22,2027-06-13,Active,2025-07-18 17:09:32.579307,2026-04-04 17:09:32.579307
SANC_0b6b7d7a59bc40789ee5fc63aa0f5f57,Williams-Campbell,Individual,Antarctica (the territory South of 60 deg S),OFAC,Terrorism Financing,Think pressure like Mr suggest issue think road.,High,True,True,True,REG-2023-974,2024-09-06,2026-01-03,Active,2025-03-20 17:09:32.579307,2026-05-15 17:09:32.579307
SANC_b572cc9a54ee48a58fbc5234f850daf4,Diaz-Morales,Organization,Anguilla,UKHM,Terrorism Financing,No guy eye hit late near stay.,Critical,True,False,True,REG-2024-677,2025-01-24,,Active,2025-07-10 17:09:32.579307,2026-03-16 17:09:32.579307
SANC_8000b6bbaf164122809a1eedc697b1ee,"Carr, Anderson and Davis",Vessel,Northern Mariana Islands,UKHM,Cyber Crime,Some fund voice sense current meeting.,High,True,True,True,REG-2021-533,2024-10-07,2025-12-11,Active,2025-05-30 17:09:32.579818,2026-06-03 17:09:32.579818
SANC_587969c0bf944b669be409336bc44a92,Williams and Sons,Individual,Nauru,OFAC,Cyber Crime,Sound mind chance throw cause use.,Critical,True,True,True,REG-2024-483,2024-07-03,2026-07-29,Active,2025-07-17 17:09:32.579818,2026-04-23 17:09:32.579818
SANC_74c8ad93998e4f6da471e0a73c07132b,William Stevenson,Vessel,North Korea,EU,Cyber Crime,Order medical meeting majority none.,High,True,False,True,REG-2025-230,2024-02-13,2025-09-28,Active,2026-03-02 17:09:32.579818,2026-03-06 17:09:32.579818
SANC_949026678b7e425ab3c8f016caa9048c,Isabella Nunez,Organization,Benin,UKHM,Regime Sanctions,On someone rise read ago listen.,High,True,False,True,REG-2023-258,2024-06-13,,Active,2025-02-25 17:09:32.579818,2026-03-05 17:09:32.579818
SANC_889d495b5aad458c8d6931a9932e0372,Paula Lane,Vessel,Mayotte,OFAC,Narcotics,On color pick.,High,True,True,True,REG-2025-134,2024-11-01,2027-09-20,Active,2025-03-08 17:09:32.579818,2026-06-04 17:09:32.579818
SANC_32273733ef33444c993066ea8da33a02,Jamie Underwood,Individual,Uganda,UKHM,Narcotics,All way body affect finish.,High,True,True,True,REG-2025-396,2024-10-04,,Active,2025-02-22 17:09:32.580823,2026-03-29 17:09:32.580823
SANC_c6e8521e956e46879870fead22330c50,Damon Shaw,Vessel,North Korea,UN,Narcotics,Turn their save artist catch debate foot production.,Critical,True,True,True,REG-2024-407,2023-10-06,,Active,2025-05-22 17:09:32.580823,2026-03-27 17:09:32.580823
SANC_cdccd68c9ffa4536a1db46528aad3967,Edwards-Thompson,Individual,Iran,UKHM,Regime Sanctions,Garden great sign return poor really particular.,High,False,False,True,REG-2025-426,2024-07-23,2026-09-14,Active,2025-12-17 17:09:32.580823,2026-05-03 17:09:32.580823
SANC_192df574b88a456184c35d9883ba369d,Diana Evans,Vessel,Nauru,EU,Narcotics,Side relate real major look.,Critical,True,False,True,REG-2021-675,2023-11-07,2026-01-06,Active,2025-05-22 17:09:32.580823,2026-04-04 17:09:32.580823
SANC_2929525fe36445e19803383c9e9b95c4,Rebecca Hill,Individual,Saint Pierre and Miquelon,EU,Cyber Crime,Of myself time house.,High,False,False,True,REG-2021-648,2024-08-19,2026-03-02,Active,2026-02-05 17:09:32.580823,2026-05-07 17:09:32.580823
SANC_92778c23c5434dfb813561d73055e862,Regina Roberts,Vessel,Bermuda,OFAC,Terrorism Financing,Western bad under pretty section.,High,True,False,True,REG-2022-990,2024-03-05,2026-01-09,Active,2026-02-24 17:09:32.581865,2026-05-14 17:09:32.581865
SANC_15cdbf2c900d44618bddea9266d57f59,Clayton LLC,Vessel,Saint Vincent and the Grenadines,UKHM,Narcotics,Receive case past only drug prove most.,High,False,True,True,REG-2025-429,2023-11-24,2025-12-17,Active,2025-07-08 17:09:32.581865,2026-04-03 17:09:32.581865
SANC_40f0d42c58e44104bed356b9b2bffb61,Williams Group,Organization,Saint Pierre and Miquelon,UN,Regime Sanctions,Response beyond side accept nearly upon.,Critical,True,False,True,REG-2023-308,2024-10-18,2026-12-15,Active,2026-02-08 17:09:32.581865,2026-03-30 17:09:32.581865
SANC_d21e7014a5e24f7189c6d468421e6468,"Donovan, Johns and Woods",Vessel,Falkland Islands (Malvinas),OFAC,Cyber Crime,Sense expert experience arrive shoulder.,Critical,False,True,True,REG-2022-437,2024-04-22,,Active,2025-05-16 17:09:32.581865,2026-05-10 17:09:32.581865
SANC_e43e7514695041858a76af91fd2c2cd8,Kimberly Sharp,Vessel,North Korea,UN,Cyber Crime,Tree company think.,Critical,False,False,True,REG-2022-850,2024-10-29,2026-04-20,Active,2025-12-22 17:09:32.581865,2026-03-10 17:09:32.581865
SANC_bbd46f60f82f4b138744061a280c3752,Osborn Group,Individual,Antigua and Barbuda,OFAC,Terrorism Financing,Control see the face also fear owner.,High,True,True,True,REG-2024-240,2023-10-25,2025-06-17,Active,2026-01-28 17:09:32.581865,2026-03-12 17:09:32.581865
SANC_93e101bd009e475c8a5d43319a6a13c2,Mrs. Virginia Daniels,Individual,Jamaica,UKHM,Cyber Crime,Threat care mean evening speak former room.,High,False,False,True,REG-2021-106,2025-06-01,2027-07-27,Active,2026-02-25 17:09:32.582832,2026-06-08 17:09:32.582832
SANC_8b3e9ebc7c6c42329b0e229c6fcc9719,Higgins-Smith,Organization,Antigua and Barbuda,UN,Terrorism Financing,So nothing serious compare task today.,Critical,True,True,True,REG-2021-636,2024-10-26,,Active,2025-11-25 17:09:32.582832,2026-03-23 17:09:32.582832
SANC_8c13bec297284b4cb518df595c46d5a6,Robertson-Miller,Organization,Saint Pierre and Miquelon,UKHM,Terrorism Financing,Continue cell food easy.,Critical,False,False,True,REG-2025-349,2025-03-14,2026-10-31,Active,2025-10-01 17:09:32.582832,2026-03-15 17:09:32.582832
SANC_28e50e37c04b4094b52c3f500d64b49c,Young-Molina,Individual,Iran,OFAC,Terrorism Financing,Few reveal activity president realize artist.,Critical,False,False,True,REG-2025-587,2023-12-30,,Active,2026-02-27 17:09:32.582832,2026-03-13 17:09:32.582832
SANC_ea4c7491c1f24c0ba92bf5859d9170dc,Christopher Parks,Organization,Mayotte,UN,Terrorism Financing,Real police wait happen determine.,High,True,True,True,REG-2025-586,2023-09-10,,Active,2026-01-24 17:09:32.582832,2026-03-15 17:09:32.582832
SANC_cffd1e58f477411ea040d4992563525e,Hernandez-Adkins,Vessel,Antarctica (the territory South of 60 deg S),OFAC,Narcotics,Health reduce tree serious soon stay seven quite.,Critical,True,True,True,REG-2025-247,2023-09-22,2026-09-20,Active,2025-08-12 17:09:32.583863,2026-06-01 17:09:32.583863
SANC_4c18817c4ec349f0b505b384c2e92ab1,Angela Griffin,Vessel,Burundi,UKHM,Cyber Crime,Back nor article natural measure of.,Critical,True,True,True,REG-2025-863,2024-09-15,2025-11-08,Active,2026-01-12 17:09:32.583863,2026-04-16 17:09:32.583863
SANC_601cd1c54b98429ab308db60d3c122c4,Scott Ramos,Individual,Philippines,UKHM,Cyber Crime,Response major together knowledge argue.,High,False,False,True,REG-2024-333,2023-10-05,2025-10-23,Active,2025-07-25 17:09:32.583863,2026-05-18 17:09:32.583863
SANC_027b4ba2edde41b1bea122012df628d5,"Perry, Elliott and Hansen",Vessel,Uganda,OFAC,Cyber Crime,Rich how staff second official.,High,True,True,True,REG-2023-257,2023-09-21,2026-07-01,Active,2025-12-15 17:09:32.583863,2026-03-08 17:09:32.583863
SANC_9b7782ae454144efb0518464997ec876,Michael Weaver,Organization,Saint Vincent and the Grenadines,OFAC,Terrorism Financing,Various attorney value all.,Critical,False,False,True,REG-2023-204,2023-07-16,,Active,2025-11-28 17:09:32.584824,2026-04-16 17:09:32.584824
SANC_a70d8f6f31a245cdb31b27b078f4f43a,Chad May,Vessel,Jamaica,UKHM,Terrorism Financing,Hear through large true help bag.,High,True,False,True,REG-2025-195,2024-04-23,2026-03-21,Active,2025-08-18 17:09:32.584824,2026-06-09 17:09:32.584824
SANC_3938f5b14e2045e19fff9a4cf26501ab,Brandi Dalton,Organization,Anguilla,EU,Narcotics,Condition Mr more road.,Critical,True,True,True,REG-2023-408,2024-11-06,,Active,2025-12-19 17:09:32.584824,2026-06-02 17:09:32.584824
SANC_0143bf89a8bc48a9876c78e87ab72937,Nicole Good,Organization,Mayotte,UN,Regime Sanctions,Pull name mother statement easy get every.,High,False,False,True,REG-2022-838,2023-11-30,2026-07-30,Active,2025-04-22 17:09:32.584824,2026-05-16 17:09:32.584824
SANC_7151c9b9a670484ba58007d5b19baf9f,Pamela Johnson,Individual,Bosnia and Herzegovina,OFAC,Regime Sanctions,Past view threat drive attack order.,Critical,False,False,True,REG-2024-442,2025-06-08,2028-04-04,Active,2025-05-03 17:09:32.584824,2026-05-24 17:09:32.584824
SANC_0350727473364a479b580cb9ee753148,Michele Williams,Vessel,Russia,EU,Regime Sanctions,I doctor describe.,Critical,True,False,True,REG-2023-398,2024-05-22,2027-03-01,Active,2025-06-25 17:09:32.584824,2026-03-29 17:09:32.584824
SANC_18ad3902fb8041769c8084ff2964a131,Taylor LLC,Organization,Uganda,UN,Regime Sanctions,Staff rule five our pull.,Critical,True,True,True,REG-2025-658,2025-04-11,,Active,2025-02-03 17:09:32.585843,2026-04-01 17:09:32.585843
SANC_610d553468ee4d7a8fa605c3607d8e95,Shawn Odom,Vessel,Benin,EU,Regime Sanctions,Determine feel article we they treatment personal.,Critical,True,False,True,REG-2024-242,2024-02-15,2025-10-19,Active,2025-10-25 17:09:32.585843,2026-03-18 17:09:32.585843
SANC_a5c16aee4c9644078ab9a73fa10a5a66,Amber Cooper,Organization,Uganda,OFAC,Regime Sanctions,Skill five indicate chance heavy senior.,Critical,False,False,True,REG-2025-137,2024-05-07,2026-05-10,Active,2025-03-09 17:09:32.585843,2026-04-03 17:09:32.585843
SANC_76041a1172e244409b41a6844bf037d2,Atkinson LLC,Individual,Saint Vincent and the Grenadines,EU,Cyber Crime,South trip none whose.,High,True,False,True,REG-2023-915,2024-06-12,2025-06-22,Active,2026-01-12 17:09:32.585843,2026-05-08 17:09:32.585843
